,ann_ret,sharpe
2020-02-17,0.9581575233855036,1.5601161999677744
2020-02-18,1.0126375274443633,1.6432730888659957
2020-02-19,0.9916191788826277,1.607871467810559
2020-02-20,1.0267397826685547,1.6627299538601823
2020-02-24,1.0253788909912254,1.66049781491479
2020-02-25,1.0077019007523604,1.6308949272523088
2020-02-26,1.0239783373806277,1.6569459401029323
2020-02-27,1.0424962681106373,1.6864871662330843
2020-02-28,1.0468839390119358,1.6936233826885543
2020-03-02,1.0629162223157642,1.7209294193422466
2020-03-03,1.048292560311986,1.6974568058084616
2020-03-04,1.0001876468503503,1.6236774979315658
2020-03-05,0.9666700541119543,1.565741726895694
2020-03-06,0.9234038320147382,1.502022990028143
2020-03-09,1.0718598710123783,1.7177061221471377
2020-03-11,1.0327064722832124,1.6468003657504995
2020-03-12,1.140069593169201,1.7672647306917004
2020-03-13,1.0889384732151357,1.681794698706644
2020-03-16,0.8274595838604015,1.182232193604376
2020-03-17,0.6744143341118716,0.9404036408975933
2020-03-18,0.016492595561869994,0.016914756844861677
2020-03-19,0.7747394858369624,0.6272535665778827
2020-03-20,0.8952776331530238,0.7215921177850683
2020-03-23,0.6378841228178288,0.5031266842472495
2020-03-24,0.759992901570444,0.596792273482633
2020-03-25,1.1676555245658602,0.8738633786186366
2020-03-26,1.1676555245658602,0.8738633786186366
2020-03-27,1.1676555245658602,0.8738633786186366
2020-03-30,1.1676555245658602,0.8738633786186366
2020-03-31,1.1676555245658602,0.8738633786186366
2020-04-01,1.1676555245658602,0.8738633786186366
2020-04-03,1.1676555245658602,0.8738633786186366
2020-04-07,1.1676555245658602,0.8738633786186366
2020-04-08,1.1676555245658602,0.8738633786186366
2020-04-09,1.1676555245658602,0.8738633786186366
2020-04-13,1.1676555245658602,0.8738633786186366
2020-04-15,1.1676555245658602,0.8738633786186366
2020-04-16,1.1676555245658602,0.8738633786186366
2020-04-17,1.1676555245658602,0.8738633786186366
2020-04-20,1.1676555245658602,0.8738633786186366
2020-04-21,1.1676555245658602,0.8738633786186366
2020-04-22,1.1676555245658602,0.8738633786186366
2020-04-23,1.1676555245658602,0.8738633786186366
2020-04-24,1.1733797307410485,0.8781685456473779
2020-04-27,1.1082107735281264,0.8302496154385377
2020-04-28,1.0901807462312527,0.816780490243991
2020-04-29,1.1356893816660667,0.8514698212373989
2020-04-30,1.1350309880253222,0.8509748778381753
2020-05-04,1.0946654202025259,0.8210060961391947
2020-05-05,1.0907944621018595,0.8180985590487332
2020-05-06,1.0877214939185702,0.8157456618711764
2020-05-07,1.1464216522394004,0.8582160889669207
2020-05-08,1.039924643693725,0.7757118068633185
2020-05-11,1.0006751634447806,0.7457060882995757
2020-05-12,0.8844262672211265,0.6583071328074974
2020-05-13,0.8549210132362282,0.6361215953543525
2020-05-14,0.8950611744685135,0.6657422116774872
2020-05-15,0.9994907952980893,0.7413357664957869
2020-05-18,0.8133714862503298,0.5973820400263368
2020-05-19,0.8741618752264904,0.6414587142048988
2020-05-20,0.8836786060982496,0.6484378387273364
2020-05-21,0.9718338673258282,0.7117567044119585
2020-05-22,1.0300172954791913,0.7537763317809909
2020-05-26,0.9511764512576137,0.6948041844659776
2020-05-27,0.9177097801482867,0.6701123046282823
2020-05-28,0.9441205490128768,0.689304780180351
2020-05-29,0.8716803145166352,0.635245290444984
2020-06-01,0.9775046577478317,0.7100969165077201
2020-06-02,0.9838452492020024,0.7146811296340575
2020-06-03,1.0468773864124674,0.7598507707368772
2020-06-04,1.200795955483357,0.8739647226175242
2020-06-05,1.1416853036696708,0.8315941486044791
2020-06-08,1.1132981816667098,0.8110364069225681
2020-06-09,1.0884425166516805,0.7930137312991048
2020-06-10,1.0884425166516805,0.7930137312991048
2020-06-11,1.0884425166516805,0.7930137312991048
2020-06-12,1.0884425166516805,0.7930137312991048
2020-06-15,1.0884425166516805,0.7930137312991048
2020-06-16,1.0412718637359637,0.7581164527413055
2020-06-17,1.2396408173929059,0.8936561696191921
2020-06-18,1.1107706988385404,0.7970590667896396
2020-06-19,1.0172535601052521,0.7281612282451358
2020-06-22,1.1056720002455522,0.7900161762516605
2020-06-23,1.1896198477447557,0.8486326428708991
2020-06-24,1.1545214495447746,0.8232670094866715
2020-06-25,1.4951052332300305,1.0367951188472042
2020-06-26,1.4386194394629799,0.9966990284258728
2020-06-29,1.3258551722502032,0.915501363660555
2020-06-30,1.3714359774784457,0.9466147413942982
2020-07-01,1.2928141245739075,0.8908542458386035
2020-07-02,1.3355155858639955,0.9199768923383397
2020-07-03,1.2872735117815537,0.8859510305440088
2020-07-06,1.2613950201024184,0.8680594734701569
2020-07-07,1.2086944794388337,0.8311885908345823
2020-07-08,1.112647575309654,0.764167330276716
2020-07-09,1.0685727848595787,0.7331102912302156
2020-07-10,1.1385356376661777,0.781726473508741
2020-07-13,1.1968676486891257,0.8200057222592474
2020-07-14,1.2686393545622687,0.8691058298249543
2020-07-15,1.1784282919692748,0.8065440389788215
2020-07-16,1.2945556189596852,0.8840971826059156
2020-07-17,1.4257416829628964,0.971888037646623
2020-07-20,1.6012915180320535,1.1035016754458724
2020-07-21,1.659968196801161,1.1424221131923702
2020-07-22,1.607278592743311,1.1067110140712377
2020-07-23,1.671722917021684,1.1524548835187693
2020-07-24,1.6058861691318194,1.1079880251272447
2020-07-27,1.5588784961726894,1.0758172682802944
2020-07-28,1.617419016973767,1.1156008364753307
2020-07-29,1.6218873282028103,1.1186156397766167
2020-07-30,1.4893633927969945,1.031142889938785
2020-07-31,1.4436385934030143,0.9988556595122009
2020-08-03,1.488024664595296,1.0292069437072753
2020-08-04,1.5289167651754938,1.0571901671470383
2020-08-05,1.571369507533293,1.086211051225371
2020-08-06,1.5828780745011302,1.0941694074133508
2020-08-07,1.5476771592973457,1.0694067285419306
2020-08-10,1.5863414124328146,1.095856460550431
2020-08-11,1.569843903615324,1.0843354941958396
2020-08-12,1.6409029818097065,1.1336174066999116
2020-08-13,1.5665591366657368,1.083446707329822
2020-08-14,1.4179958474029628,0.9855172105793878
2020-08-17,1.367442662237425,0.9496654891384138
2020-08-18,1.4246385288658474,0.9887558071404682
2020-08-19,1.4885357998803657,1.0322686546890016
2020-08-20,1.5518267832240995,1.0753183121266376
2020-08-21,1.2373939668906453,0.8370353131072168
2020-08-24,1.2283043297447187,0.8308538853560737
2020-08-25,1.2779669753430292,0.8640554969425425
2020-08-26,1.3642881488029865,0.9210361679516466
2020-08-27,1.448688320849938,0.9766348524823018
2020-08-28,1.5784031758601906,1.0603950361950265
2020-08-31,1.7351112610894632,1.1597774360009336
2020-09-01,1.5559511361472738,1.0320827534024932
2020-09-02,1.5642277102345212,1.0375804996091174
2020-09-03,1.676558560033579,1.1093571274083813
2020-09-04,1.7948313354335153,1.1844037468529907
2020-09-07,1.853210366239667,1.2240665011418141
2020-09-08,2.0121663043498352,1.337197074566744
2020-09-09,2.0277169769615697,1.347678109639601
2020-09-10,1.929887656453483,1.284949209571119
2020-09-11,2.0724940983042397,1.3876043927688504
2020-09-14,1.9591964475656165,1.3154824806725869
2020-09-15,1.8388902222531622,1.2384100151827402
2020-09-16,1.7905705872529079,1.2064216633342535
2020-09-17,1.9066191985251773,1.2859050020722465
2020-09-18,1.7213319793856452,1.162987311691928
2020-09-21,1.8467723714259487,1.247142267791503
2020-09-22,1.9374857654308495,1.3122449164880277
2020-09-23,1.8997951862016418,1.2874140012910396
2020-09-24,1.9135340735123503,1.2968428754394632
2020-09-25,1.8586703893172143,1.2602967671729255
2020-09-28,1.8586703893172143,1.2602967671729255
2020-09-29,1.8586703893172143,1.2602967671729255
2020-09-30,1.8586703893172143,1.2602967671729255
2020-10-01,1.8586703893172143,1.2602967671729255
2020-10-05,1.8586703893172143,1.2602967671729255
2020-10-06,1.8586703893172143,1.2602967671729255
2020-10-07,1.8586703893172143,1.2602967671729255
2020-10-08,1.8586703893172143,1.2602967671729255
2020-10-09,1.8586703893172143,1.2602967671729255
2020-10-12,1.8586703893172143,1.2602967671729255
2020-10-13,1.8586703893172143,1.2602967671729255
2020-10-14,1.8586703893172143,1.2602967671729255
2020-10-15,1.8586703893172143,1.2602967671729255
2020-10-16,1.8586703893172143,1.2602967671729255
2020-10-19,1.8586703893172143,1.2602967671729255
2020-10-20,1.8586703893172143,1.2602967671729255
2020-10-21,1.8586703893172143,1.2602967671729255
2020-10-22,1.8586703893172143,1.2602967671729255
2020-10-23,1.8586703893172143,1.2602967671729255
2020-10-26,1.8586703893172143,1.2602967671729255
2020-10-27,1.526827937352257,1.00894896219717
2020-10-28,1.6996457633341837,1.1164023315980398
2020-10-29,1.6409765385174264,1.0768820443511833
2020-10-30,1.7457608372842213,1.1432829055443465
2020-11-02,1.7213368363183097,1.1270615839804587
2020-11-03,1.783318257715627,1.1672424002588189
2020-11-04,1.6472937951777018,1.076516649660613
2020-11-05,1.5540563230532483,1.0167497660559657
2020-11-06,1.429159750576356,0.9313505115386586
2020-11-09,1.5667374500617894,1.0200036658636555
2020-11-10,1.748486351971656,1.1247680571481375
2020-11-11,1.5464436263424202,0.9879979129697919
2020-11-12,1.8732837493859649,1.1724658348390866
2020-11-13,1.8732837493859649,1.1724658348390866
2020-11-14,1.8732837493859649,1.1724658348390866
2020-11-17,1.8732837493859649,1.1724658348390866
2020-11-18,1.8732837493859649,1.1724658348390866
2020-11-19,1.8732837493859649,1.1724658348390866
2020-11-20,1.8732837493859649,1.1724658348390866
2020-11-23,1.8732837493859649,1.1724658348390866
2020-11-24,1.8732837493859649,1.1724658348390866
2020-11-25,1.8732837493859649,1.1724658348390866
2020-11-26,1.8732837493859649,1.1724658348390866
2020-11-27,1.8732837493859649,1.1724658348390866
2020-12-01,1.8732837493859649,1.1724658348390866
2020-12-02,1.8732837493859649,1.1724658348390866
2020-12-03,1.8732837493859649,1.1724658348390866
2020-12-04,1.8732837493859649,1.1724658348390866
2020-12-07,1.8447670982174273,1.1543375365835928
2020-12-08,1.8628464131521263,1.1656364735577833
2020-12-09,1.8470766528992748,1.1556596662618082
2020-12-10,1.8989994913516055,1.187697208391731
2020-12-11,1.9632844016830617,1.2295181678194105
2020-12-14,1.811757885916613,1.1403848893307575
2020-12-15,1.717089943328701,1.082586632348898
2020-12-16,1.6854920127049235,1.0627861129254754
2020-12-17,1.6854920127049235,1.0627861129254754
2020-12-18,1.6854920127049235,1.0627861129254754
2020-12-21,1.6854920127049235,1.0627861129254754
2020-12-22,1.6854920127049235,1.0627861129254754
2020-12-23,1.6854920127049235,1.0627861129254754
2020-12-24,1.6854920127049235,1.0627861129254754
2020-12-28,1.6854920127049235,1.0627861129254754
2020-12-29,1.6803742557420078,1.0595391200394182
2020-12-30,1.6375337095283966,1.0320324576091795
2020-12-31,1.677150738095856,1.056779641758803
2021-01-01,1.6770215777536654,1.0566978917128471
2021-01-04,1.658787790539874,1.0450891911436266
2021-01-05,1.718301974390455,1.081993500806553
2021-01-06,1.7249036633454458,1.0861605816387159
2021-01-07,1.6780333268979837,1.0560519794382512
2021-01-08,1.672855816477336,1.052773548267448
2021-01-11,1.672324388997245,1.0524375713683385
2021-01-12,1.6706339554727825,1.0513684525478606
2021-01-13,1.708126300656817,1.0747703183945596
2021-01-14,1.6513118277323697,1.0382001069877467
2021-01-15,1.6736409887343717,1.0521961400049655
2021-01-18,1.6861963187181586,1.060091564160033
2021-01-19,1.693934430852819,1.0649657024640655
2021-01-20,1.7031887685562266,1.0707921549289061
2021-01-21,1.7031887685562266,1.0707921549289061
2021-01-22,1.7031887685562266,1.0707921549289061
2021-01-25,1.756285747732527,1.1049523367997478
2021-01-27,1.708363774274265,1.0751525424805368
2021-01-28,1.6335214250862193,1.0289941509353655
2021-01-29,1.6335214250862193,1.0289941509353655
2021-02-01,1.6335214250862193,1.0289941509353655
2021-02-02,1.6335214250862193,1.0289941509353655
2021-02-03,1.6335214250862193,1.0289941509353655
2021-02-04,1.6539825276860558,1.0420254002915659
2021-02-05,1.6974178127807509,1.0699155182914233
2021-02-08,1.6130083343878514,1.0179326987364152
2021-02-09,1.5354349162094305,0.9699573580340987
2021-02-10,1.5137638162290645,0.9563071342606736
2021-02-11,1.5137638162290645,0.9563071342606736
2021-02-12,1.5137638162290645,0.9563071342606736
2021-02-15,1.5137638162290645,0.9563071342606736
2021-02-16,1.5137638162290645,0.9563071342606736
2021-02-17,1.5196790651659198,0.9600644673821982
2021-02-18,1.530710792012715,0.9670832680799772
2021-02-19,1.554039183489322,0.9819851270599709
2021-02-22,1.4995591794304621,0.9479982831113514
2021-02-23,1.5205775279921978,0.9614195676739201
2021-02-24,1.4854569242062707,0.9393673296288665
2021-02-25,1.4868178158836,0.9402313041190553
2021-02-26,1.504494806122465,0.9515096218076661
2021-03-01,1.4882183694941977,0.9412292139229391
2021-03-02,1.469700438764188,0.9295409148810133
2021-03-03,1.4653127678628897,0.9267599188091982
2021-03-04,1.4719919571690134,0.9310071711134694
2021-03-05,1.4719919571690134,0.9310071711134694
2021-03-08,1.4719919571690134,0.9310071711134694
2021-03-09,1.5102577026886241,0.9555774850264268
2021-03-10,1.4910597187512213,0.9434569735527286
2021-03-12,1.374503198913627,0.8718576188104846
2021-03-15,1.4391123175607963,0.9137436282346902
2021-03-16,1.2748660391004896,0.8136190993879291
2021-03-17,1.325997159054555,0.8467951522414671
2021-03-18,1.5874760484092891,1.0289286807899918
2021-03-19,1.740521298157819,1.1342280619009013
2021-03-22,2.3984430367078207,1.7357312941315333
2021-03-23,1.6401961464327282,1.4146152892848696
2021-03-24,1.5196579991166668,1.3170730373298516
2021-03-25,1.7770515094518617,1.582249609380082
2021-03-26,1.6549427306992466,1.4813570353790306
2021-03-30,1.2472801077038305,1.1969009728417372
2021-03-31,1.2472801077038305,1.1969009728417372
2021-04-01,1.2472801077038305,1.1969009728417372
2021-04-05,1.2472801077038305,1.1969009728417372
2021-04-06,1.2472801077038305,1.1969009728417372
2021-04-07,1.2472801077038305,1.1969009728417372
2021-04-08,1.2472801077038305,1.1969009728417372
2021-04-09,1.2472801077038305,1.1969009728417372
2021-04-12,1.2472801077038305,1.1969009728417372
2021-04-13,1.2472801077038305,1.1969009728417372
2021-04-15,1.2472801077038305,1.1969009728417372
2021-04-16,1.2472801077038305,1.1969009728417372
2021-04-19,1.2472801077038305,1.1969009728417372
2021-04-20,1.2472801077038305,1.1969009728417372
2021-04-22,1.2472801077038305,1.1969009728417372
2021-04-23,1.2472801077038305,1.1969009728417372
2021-04-26,1.2472801077038305,1.1969009728417372
2021-04-27,1.2472801077038305,1.1969009728417372
2021-04-28,1.2472801077038305,1.1969009728417372
2021-04-29,1.2472801077038305,1.1969009728417372
2021-04-30,1.2472801077038305,1.1969009728417372
2021-05-03,1.195619800693002,1.1456499448097175
2021-05-04,1.2107619244007315,1.1601139338149025
2021-05-05,1.5014081827309407,1.3875230736036315
2021-05-06,1.5957920624390343,1.469873049332868
2021-05-07,1.623210292416974,1.4959635329391658
2021-05-10,1.639131077855428,1.5087961614645589
2021-05-11,1.74796272942149,1.6181589113643358
2021-05-12,1.8081053651681442,1.677060455498579
2021-05-14,1.8805452338506827,1.7490212353851289
2021-05-17,1.9132893288264887,1.7806858468262543
2021-05-18,1.8731491675942034,1.744092342869561
2021-05-19,1.7687195467646275,1.653633850176996
2021-05-20,1.954838855812387,1.8583870286563524
2021-05-21,1.8940484668362265,1.802860637479578
2021-05-24,1.8845317359644673,1.7937595555296424
2021-05-25,1.7963764747368887,1.7149148264924003
2021-05-26,1.7381930465835256,1.661323773029386
2021-05-27,1.8170338908051031,1.742543688955834
2021-05-28,1.8505005619144301,1.7759565422971615
2021-05-31,1.82408979304984,1.7508626113178847
2021-06-01,1.9042874307674895,1.8343151887417581
2021-06-02,1.7909904697996188,1.7342315719451076
2021-06-03,1.7748334009487403,1.7186127730624858
2021-06-04,1.7149255082639405,1.6627635584818818
2021-06-07,1.667133633919592,1.6176798547576299
2021-06-08,1.667133633919592,1.6176798547576299
2021-06-09,1.667133633919592,1.6176798547576299
2021-06-10,1.667133633919592,1.6176798547576299
2021-06-11,1.667133633919592,1.6176798547576299
2021-06-14,1.667133633919592,1.6176798547576299
2021-06-15,1.667133633919592,1.6176798547576299
2021-06-16,1.667133633919592,1.6176798547576299
2021-06-17,1.7143042868353087,1.6657028766189579
2021-06-18,1.5159353331783665,1.4993449093710973
2021-06-21,1.644805451732732,1.641561496528283
2021-06-22,1.7383225904660202,1.7436353396326711
2021-06-23,1.6499041503257201,1.6605155459707444
2021-06-24,1.5659563028265167,1.580838630735243
2021-06-25,1.6010547010264977,1.6176556881942932
2021-06-28,1.2604709173412418,1.3536995799206781
2021-06-29,1.3169567111082925,1.4174593533814206
2021-06-30,1.4297209783210691,1.551462016096802
2021-07-01,1.3841401730928267,1.503394683295291
2021-07-02,1.4627620259973648,1.5954843734089437
2021-07-05,1.4200605647072768,1.5501447672373512
2021-07-06,1.4779923104725468,1.617279270529342
2021-07-07,1.4934558608263258,1.6346142571226514
2021-07-08,1.5439028548353955,1.6930426008354886
2021-07-09,1.6152384066682997,1.7777013149044765
2021-07-12,1.684369782491749,1.8602268068700005
2021-07-13,1.668877467973659,1.8431552293583098
2021-07-14,1.556726675090748,1.731144085198503
2021-07-15,1.5134795305845783,1.6844568544110459
2021-07-16,1.5759365478306728,1.759081486255238
2021-07-19,1.4730109960590605,1.6538932287015773
2021-07-20,1.3718314484535385,1.549231966649561
2021-07-22,1.4095195128963178,1.5936684525991236
2021-07-23,1.3262604714500021,1.5053666459339712
2021-07-26,1.3262604714500021,1.5053666459339712
2021-07-27,1.3262604714500021,1.5053666459339712
2021-07-28,1.2697420494971636,1.4377084268393356
2021-07-29,1.149952984491387,1.2880359946901287
2021-07-30,1.2998349916556666,1.4226252192579179
2021-08-02,1.3578394417428719,1.4798736791131861
2021-08-03,1.4076643865526215,1.5324088385087198
2021-08-04,1.5319782736128884,1.6651306710793616
2021-08-05,1.4875922024206067,1.6182676772914992
2021-08-06,1.4467001018404089,1.5749028395539186
2021-08-09,1.4042473594826097,1.5298916848910746
2021-08-10,1.3927387925147725,1.5173576546449137
2021-08-11,1.427939707718557,1.557224308410843
2021-08-12,1.2992590722671444,1.410173431971173
2021-08-13,1.4730436808815437,1.5778859249475874
2021-08-16,1.4809419817542058,1.5858440227642032
2021-08-17,1.4255485737167366,1.5232795683338585
2021-08-18,1.503576012787572,1.6019059540512472
2021-08-20,1.5947775967005242,1.7010354079826957
2021-08-23,1.5375817300721017,1.6424321389979584
2021-08-24,1.4406407295144799,1.5405096853381148
2021-08-25,1.3842658038065447,1.4830607370960505
2021-08-26,1.7259054776274556,1.9688287233682018
2021-08-27,1.8049140556999308,2.0540005703498903
2021-08-30,1.7720681333778134,2.018877014748393
2021-08-31,1.7065790224542308,1.9520577901598082
2021-09-01,1.6211594946696255,1.8616953879153082
2021-09-02,1.5431962001857424,1.7878188410119507
2021-09-03,1.3884271456677184,1.6337568223069734
2021-09-06,1.5675872706099079,1.8900496463064573
2021-09-07,1.5593106965226604,1.880023613693484
2021-09-08,1.4469798467236026,1.7591265392235231
2021-09-09,1.3287070713236664,1.6307612315816757
2021-09-13,1.3287070713236664,1.6307612315816757
2021-09-14,1.3287070713236664,1.6307612315816757
2021-09-15,1.3287070713236664,1.6307612315816757
2021-09-16,1.3287070713236664,1.6307612315816757
2021-09-17,1.3367113749192352,1.640769689302969
2021-09-20,1.3297629967517206,1.63220961959496
2021-09-21,1.3275080009830933,1.629418702083521
2021-09-22,1.3236472671765458,1.6246483430912044
2021-09-23,1.277303275957826,1.5697487054278718
2021-09-24,1.3419570824625129,1.6553060499552874
2021-09-27,1.2638340270042956,1.5652849245027372
2021-09-28,1.2813770180262753,1.587605234373364
2021-09-29,1.261444235415155,1.5631451729922932
2021-09-30,1.261444235415155,1.5631451729922932
2021-10-01,1.261444235415155,1.5631451729922932
2021-10-04,1.261444235415155,1.5631451729922932
2021-10-05,1.261444235415155,1.5631451729922932
2021-10-06,1.261444235415155,1.5631451729922932
2021-10-07,1.261444235415155,1.5631451729922932
2021-10-08,1.261444235415155,1.5631451729922932
2021-10-11,1.261444235415155,1.5631451729922932
2021-10-12,1.261444235415155,1.5631451729922932
2021-10-13,1.206403971811354,1.4908456761598845
2021-10-14,1.3199483850657012,1.6166588498994985
2021-10-18,1.4848691807675463,1.7848810284379542
2021-10-19,1.4848691807675463,1.7848810284379542
2021-10-20,1.4848691807675463,1.7848810284379542
2021-10-21,1.4848691807675463,1.7848810284379542
2021-10-22,1.4848691807675463,1.7848810284379542
2021-10-25,1.4848691807675463,1.7848810284379542
2021-10-26,1.4848691807675463,1.7848810284379542
2021-10-27,1.4848691807675463,1.7848810284379542
2021-10-28,1.4848691807675463,1.7848810284379542
2021-10-29,1.4848691807675463,1.7848810284379542
2021-11-01,1.4848691807675463,1.7848810284379542
2021-11-02,1.8167116327325035,2.39132236247034
2021-11-03,1.6217157660543604,2.1860466455099394
2021-11-04,1.6930213822574762,2.291001892418814
2021-11-08,1.6426196828355897,2.2379807219401244
2021-11-09,1.6944411915482886,2.309730335498944
2021-11-10,1.6078822284158596,2.192103779193425
2021-11-11,1.7042206232024375,2.3431216410540765
2021-11-12,1.7275578093976334,2.375921124628897
2021-11-15,1.8716352762724027,2.6214740347669476
2021-11-16,1.7329287406021576,2.437205484545159
2021-11-17,1.4854866311105566,2.229674344854364
2021-11-18,1.67335501410827,2.612512231963329
2021-11-22,1.3551431709152126,2.446073095446408
2021-11-23,1.3383621529955754,2.4139635767148797
2021-11-24,1.3572165585066738,2.4473560448666336
2021-11-25,1.3572165585066738,2.4473560448666336
2021-11-26,1.3572165585066738,2.4473560448666336
2021-11-29,1.3572165585066738,2.4473560448666336
2021-11-30,1.3572165585066738,2.4473560448666336
2021-12-01,1.3011609909998618,2.3321064219574406
2021-12-02,1.2965170144224138,2.323522730157157
2021-12-03,1.3638194852920946,2.429225343436217
2021-12-06,1.3170768630860337,2.3360102161462537
2021-12-07,1.346937517780124,2.3868020602205324
2021-12-08,1.3486862436439437,2.389959790355986
2021-12-09,1.3930951178749182,2.4628811829654693
2021-12-10,1.390946341703615,2.4589729176635
2021-12-13,1.415180541671115,2.5005701334228987
2021-12-14,1.4436971928396525,2.5555148557047422
2021-12-15,1.4256178779049535,2.5239927733020346
2021-12-16,1.441387638157805,2.553633167720295
2021-12-17,1.389464799705474,2.4698796412283577
2021-12-20,1.4016547393300474,2.4926697821021313
2021-12-21,1.3854710064037428,2.4642134376174205
2021-12-22,1.3819518152606383,2.4578516628858034
2021-12-23,1.3819518152606383,2.4578516628858034
2021-12-24,1.3819518152606383,2.4578516628858034
2021-12-27,1.3819518152606383,2.4578516628858034
2021-12-28,1.3819518152606383,2.4578516628858034
2021-12-29,1.3819518152606383,2.4578516628858034
2021-12-30,1.3819518152606383,2.4578516628858034
2021-12-31,1.3819518152606383,2.4578516628858034
2022-01-03,1.3819518152606383,2.4578516628858034
2022-01-04,1.387069572223554,2.4672767294056484
2022-01-05,1.4299101184371652,2.5528810639177175
2022-01-06,1.390293089869706,2.4866358007138794
2022-01-07,1.3904222502118964,2.486872571357884
2022-01-10,1.4086560374256878,2.5216524356875216
2022-01-11,1.3491418535751067,2.4264245386500765
2022-01-12,1.342540164620116,2.4144458525854993
2022-01-13,1.3894105010675781,2.509784861869856
2022-01-14,1.3945880114882259,2.5194840485214534
2022-01-17,1.3951194389683168,2.5204695946500952
2022-01-18,1.3968098724927793,2.523612845108321
2022-01-19,1.3593175273087448,2.4598918813457753
2022-01-20,1.416132000233192,2.579097336087542
2022-01-21,1.39380283923119,2.539486527616265
2022-01-24,1.3812475092474032,2.516692177474721
2022-01-25,1.3735093971127428,2.5024899491825745
2022-01-27,1.3642550594093352,2.4855671389156346
2022-01-28,1.3521498266008336,2.462375950957689
2022-01-31,1.4811924556087062,2.631598709717136
2022-02-01,1.4811924556087062,2.631598709717136
2022-02-02,1.4811924556087062,2.631598709717136
2022-02-03,1.4811924556087062,2.631598709717136
2022-02-04,1.4811924556087062,2.631598709717136
2022-02-07,1.4811924556087062,2.631598709717136
2022-02-08,1.4811924556087062,2.631598709717136
2022-02-09,1.4223124324152223,2.5105512839384767
2022-02-10,1.5637160293830277,2.684305738375752
2022-02-11,1.5633263918679041,2.6836170825971957
2022-02-14,1.5838665311058093,2.7182115597557153
2022-02-15,1.5614213267969503,2.6765908600224053
2022-02-16,1.543815219831093,2.644355879921077
2022-02-17,1.5928358163493257,2.721146004511612
2022-02-18,1.5511973332631548,2.6413071589379116
2022-02-21,1.5752593305135327,2.6811846120917697
2022-02-22,1.5907298948042026,2.7073393589491626
2022-02-23,1.5070967832143267,2.535591699828403
2022-02-24,1.457373686218706,2.441352959850285
2022-02-25,1.4683646239267787,2.4597882608393435
2022-02-28,1.4815807343279104,2.4818579734263895
2022-03-02,1.1891076805859953,1.7818277992833378
2022-03-03,1.347751529629538,1.9679411481891262
2022-03-04,1.2771933430221167,1.8536140352607582
2022-03-07,1.5603800641867225,2.1000613906218746
2022-03-08,1.5603800641867225,2.1000613906218746
2022-03-09,1.5603800641867225,2.1000613906218746
2022-03-10,1.5603800641867225,2.1000613906218746
2022-03-11,1.5603800641867225,2.1000613906218746
2022-03-14,1.5603800641867225,2.1000613906218746
2022-03-15,1.5603800641867225,2.1000613906218746
2022-03-16,1.5603800641867225,2.1000613906218746
2022-03-17,1.5603800641867225,2.1000613906218746
2022-03-21,1.5603800641867225,2.1000613906218746
2022-03-22,1.5603800641867225,2.1000613906218746
2022-03-23,1.5603800641867225,2.1000613906218746
2022-03-24,1.4961033500893293,2.0046216690135625
2022-03-25,1.5699347419446936,2.0949696257955885
2022-03-28,1.585093910247179,2.1151228476222443
